File,System / File Purpose,Extension,Size Bytes,Kind,Parsed Columns,Parsed Formats,Notes
WeaponTitleData.shn,title/achievement data,.shn,131034,Tabular SHN,16,SHN,
World/ChrCommon.txt,Chr Common data/configuration,.txt,73465,Text schema/table,2,TXT,
World/DamageByAngle.txt,Damage By Angle data/configuration,.txt,725,Text schema/table,3,TXT,
World/DamageBySoul.txt,Damage By Soul data/configuration,.txt,875,Text schema/table,9,TXT,
World/ExpRecalculation.txt,experience Recalculation data/configuration,.txt,1799,Text schema/table,2,TXT,
World/Field.txt,Field data/configuration,.txt,47304,Text schema/table,50,TXT,
World/ItemDropGroup.txt,drop group loot tables,.txt,81513,Text schema/table,22,TXT,
World/ItemDropTable.txt,drop/loot configuration,.txt,1372458,Text schema/table,291,TXT,
World/ItemOptions.txt,item option/stat settings,.txt,889,Text schema/table,11,TXT,
World/ItemUseFunction.txt,Item Use Function data/configuration,.txt,1193,Text schema/table,3,TXT,
World/Karen.txt,Karen data/configuration,.txt,1572,Text schema/table,2,TXT,
World/MiscDataTable.txt,Misc Data Table data/configuration,.txt,12821,Text schema/table,19,TXT,
World/MobChat.txt,monster Chat data/configuration,.txt,182166,Text schema/table,7,TXT,
World/NPC.txt,NPC definitions and behavior,.txt,91194,Text schema/table,8,TXT,
World/NPCAction.txt,NPC interaction/action behavior,.txt,4283,Text schema/table,9,TXT,
World/ParamArcherServer.txt,Param Archer Server data/configuration,.txt,17025,Text schema/table,34,TXT,
World/ParamAssassinServer.txt,Param Assassin Server data/configuration,.txt,22417,Text schema/table,34,TXT,
World/ParamChaserServer.txt,Param Chaser Server data/configuration,.txt,22487,Text schema/table,34,TXT,
World/ParamClericServer.txt,Param Cleric Server data/configuration,.txt,22276,Text schema/table,34,TXT,
World/ParamCleverFighterServer.txt,Param Clever Fighter Server data/configuration,.txt,22189,Text schema/table,34,TXT,
World/ParamCloserServer.txt,Param Closer Server data/configuration,.txt,22417,Text schema/table,34,TXT,
World/ParamCruelServer.txt,Param Cruel Server data/configuration,.txt,22492,Text schema/table,34,TXT,
World/ParamEnchanterServer.txt,Param Enchanter Server data/configuration,.txt,22073,Text schema/table,34,TXT,
World/ParamFighterServer.txt,Param Fighter Server data/configuration,.txt,22379,Text schema/table,34,TXT,
World/ParamGladiatorServer.txt,Param Gladiator Server data/configuration,.txt,22036,Text schema/table,34,TXT,
World/ParamGuardianServer.txt,Param Guardian Server data/configuration,.txt,22117,Text schema/table,34,TXT,
World/ParamHawkArcherServer.txt,Param Hawk Archer Server data/configuration,.txt,17028,Text schema/table,34,TXT,
World/ParamHighClericServer.txt,Param High Cleric Server data/configuration,.txt,22117,Text schema/table,34,TXT,
World/ParamHolyKnightServer.txt,Param Holy Knight Server data/configuration,.txt,22117,Text schema/table,34,TXT,
World/ParamJokerServer.txt,Param Joker Server data/configuration,.txt,22487,Text schema/table,34,TXT,
World/ParamKnightServer.txt,Param Knight Server data/configuration,.txt,22193,Text schema/table,34,TXT,
World/ParamMageServer.txt,Param Mage Server data/configuration,.txt,22230,Text schema/table,34,TXT,
World/ParamPaladinServer.txt,Param Paladin Server data/configuration,.txt,22117,Text schema/table,34,TXT,
World/ParamRangerServer.txt,Param Ranger Server data/configuration,.txt,17029,Text schema/table,34,TXT,
World/ParamSaviorServer.txt,Param Savior Server data/configuration,.txt,21016,Text schema/table,34,TXT,
World/ParamScoutServer.txt,Param Scout Server data/configuration,.txt,17030,Text schema/table,34,TXT,
World/ParamSentinelServer.txt,Param Sentinel Server data/configuration,.txt,20872,Text schema/table,34,TXT,
World/ParamSharpShooterServer.txt,Param Sharp Shooter Server data/configuration,.txt,17034,Text schema/table,34,TXT,
World/ParamWarriorServer.txt,Param Warrior Server data/configuration,.txt,22193,Text schema/table,34,TXT,
World/ParamWarrockServer.txt,Param Warrock Server data/configuration,.txt,22085,Text schema/table,34,TXT,
World/ParamWizMageServer.txt,Param Wiz Mage Server data/configuration,.txt,22073,Text schema/table,34,TXT,
World/ParamWizardServer.txt,Param Wizard Server data/configuration,.txt,22072,Text schema/table,34,TXT,
World/PineScript.txt,Pine Script data/configuration,.txt,3681,Text schema/table,3,TXT,
World/Quest.txt,quest data and quest relationships,.txt,12598,Text schema/table,11,TXT,
World/QuestParser.txt,quest data and quest relationships,.txt,276,Binary/resource/no parsed columns,0,,
World/RandomOptionTable.txt,random item option/stat rolls,.txt,16863,Text schema/table,19,TXT,
World/RecallCoord.txt,Recall Coord data/configuration,.txt,5664,Text schema/table,5,TXT,
World/SubLayerInteract.txt,Sub Layer Interact data/configuration,.txt,1327,Text schema/table,11,TXT,
World/TreasureReward.txt,Treasure Reward data/configuration,.txt,4154,Text schema/table,6,TXT,
